id,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54,dim55,dim56,dim57,dim58,dim59,dim60,dim61,dim62,dim63
N240,-0.012743251,-0.015595659,-0.07688789,0.14889859,0.021972205,0.014174199,-0.07520296,-0.004115432,0.14584589,0.10676298,0.026504697,0.087302394,-0.057057083,0.023127126,0.016280465,0.11605412,0.15322077,0.021909662,-0.07420065,-0.12807658,0.7511561,0.05346041,-0.0783061,-0.14375585,-0.04677686,0.059915684,0.07511291,-0.71419924,-0.066807464,0.07666015,-0.041464265,0.16179517,-0.12766203,0.115213506,-0.04433722,-0.058669865,-0.065752424,-0.10220011,-0.044941615,0.09769533,-0.006173257,0.2160473,-0.04750595,-0.13403577,0.11767453,-0.0063729985,0.094693914,-0.012541317,0.09653997,0.07161996,0.037337784,0.13147105,-0.11265592,0.11572147,0.0047708824,2.3036478,-0.037792142,0.20234953,-0.17601511,-3.879205,-0.02550393,0.08678711,0.18340005,0.041451722
N1223,-0.019314101,-0.023505732,-0.088889346,0.16630898,0.016355697,0.014013643,-0.08690377,-0.005193821,0.16021524,0.116817236,0.033761676,0.099228054,-0.05667165,0.025675546,0.014466218,0.12518303,0.16843563,0.02349086,-0.08225691,-0.13901065,0.74270964,0.059484694,-0.085813865,-0.1583319,-0.054706138,0.062367268,0.08619992,-0.6282177,-0.07580117,0.083192095,-0.044847798,0.18220544,-0.14061415,0.12333293,-0.048162665,-0.06530265,-0.06957184,-0.1113358,-0.04232411,0.10129385,-0.0072102407,0.2309779,-0.050695043,-0.1440091,0.1256294,-0.00913528,0.097832695,-0.017885434,0.10563181,0.0742513,0.037358187,0.14347336,-0.123449944,0.12784068,0.0056236535,2.504326,-0.032988466,0.22039266,-0.19791421,-4.0474386,-0.030571552,0.09632209,0.19796275,0.03634643
N2342,-0.010141562,-0.0008688453,0.011152976,-0.0065451893,0.0020757362,0.01982368,0.010722269,-0.018676415,0.010429824,-0.0042500184,0.013649578,-0.019327683,-0.006185655,-0.0021029,-0.005438363,0.00042279507,-0.0038349987,-0.009981524,0.010744634,0.0086383,-0.8472977,0.010453239,0.0026618794,0.015720464,0.014114358,0.005215033,0.0010553778,0.05850714,-0.01560336,0.0010529738,0.02738366,-0.000704262,-0.008536938,0.0059942193,-0.002378422,0.017654834,-0.009439232,-0.009381622,0.017195307,-0.0073767393,0.0034364087,-0.003421543,0.003587793,-0.011100763,0.0040143006,-0.012081401,-0.005728185,0.0039412733,-0.009131852,-0.014763309,-0.016660837,-0.0017030283,0.010782966,-0.0005762506,0.0026002277,-0.25188902,-0.026037881,0.0075287423,0.012081576,0.20080379,-0.0043901224,-0.013968419,0.0059724646,0.013967672
N3648,-0.0033320081,-0.0023169413,-0.034808096,0.06446741,0.019199682,0.017237775,-0.0231402,-0.013035,0.077707365,0.053169303,0.006082755,0.032116678,-0.04060968,0.016112061,0.012074508,0.06134958,0.071143076,0.005221191,-0.029347155,-0.058784653,0.3486123,0.030270852,-0.0391372,-0.060624722,-0.022625605,0.03079704,0.030531928,-0.54083943,-0.036101963,0.043507636,-0.010912827,0.069896705,-0.06305697,0.06618935,-0.02136666,-0.01844184,-0.039094783,-0.054541938,-0.020944994,0.06287216,0.0048914133,0.120163396,-0.025079632,-0.07667638,0.06871544,0.0066711702,0.053345516,-0.0009677916,0.046613928,0.041392803,0.012528713,0.06494159,-0.049393035,0.0519368,-0.0044660307,1.2692043,-0.044293713,0.10199009,-0.06746066,-2.7435153,-0.00789979,0.044413477,0.10306398,0.03982302
N4325,0.0033453929,-0.029878203,-0.0083105285,0.0074778097,0.010233133,0.005263055,-0.001203119,-0.016295103,0.046385214,0.042613626,-0.016204966,-0.0022130369,-0.017741429,0.016549284,-0.0032932889,0.031292476,0.027371073,0.0016000551,0.0090345405,-0.038745727,1.5128247,0.033900324,-0.016009478,0.0028240797,0.015869915,0.038170878,-0.013582575,-3.6665082,-0.02241627,0.018812088,0.015715832,0.010495094,-0.0014148547,0.034266595,-0.02935834,0.011892245,-0.04135612,-0.010353173,-0.0074013607,0.030941082,0.013163019,0.0684186,-0.009746764,-0.0523828,0.026773464,-0.010725391,-0.011932817,0.028214736,0.009170436,0.0055241296,-0.006639218,0.0010396532,-0.0055717584,0.009085844,0.0026789927,1.7716674,-0.027913054,0.03973926,-0.003750045,0.71423894,0.015468767,0.0067891213,0.049684595,0.008665303
N1586,-0.009147102,-0.0056223986,0.009749509,-0.004502049,-0.002191766,0.009202816,0.01503315,-0.01937966,0.017797625,0.0008254816,0.015984222,-0.019311992,-0.00432204,0.0023576156,0.0013329716,0.0038504293,-0.0060925796,-0.0056916415,0.010523331,-0.00417744,0.5067008,0.017353578,0.00026808688,0.018188354,0.012351122,0.0009621525,-0.001556079,0.29618216,-0.017681286,-0.00030339046,0.026055843,-0.0024766503,-0.009899839,0.0074845003,-0.0031662325,0.010268665,-0.009726138,-0.017562749,0.015141512,-0.0061896713,0.006531561,0.0001873224,0.0021514448,-0.017425394,0.009221308,-0.010785632,-0.0049021197,0.00063078897,-0.0027057272,-0.01813915,-0.010608477,0.0009879245,0.00722418,-0.0055499277,0.0024526336,-0.39459217,-0.033011314,0.01365939,0.010776952,-0.0280285,-0.0034359617,-0.014532949,0.0068357345,0.012110263
N2358,-0.009805351,-0.0053219562,0.010206978,-0.0029792334,-0.002826009,0.008186339,0.013380538,-0.018089607,0.01900613,0.0015856267,0.017003106,-0.01727152,-0.0048160343,0.000818788,0.0008630935,0.0020399874,-0.0057313005,-0.004767321,0.009611732,-0.005841901,0.47591454,0.017271016,0.000841417,0.016073005,0.011537818,0.0012343775,-0.00054269005,0.4310064,-0.015322708,0.0006808452,0.026520224,-0.0006517167,-0.009690114,0.009675339,-0.0048303525,0.009246296,-0.009402554,-0.017865578,0.014925701,-0.00575541,0.007227867,-0.00041324025,0.0018837547,-0.017313516,0.0071571437,-0.010029495,-0.005642701,0.0005113067,-0.001214791,-0.019329958,-0.012943003,0.0020446046,0.0058987956,-0.005111939,0.0025472976,-0.473127,-0.03512082,0.013105519,0.010862691,-0.01815281,-0.003508734,-0.014639084,0.008600962,0.012514981
N1376,-0.0114672035,-0.0056137154,0.011884169,-0.0019895108,0.00077484007,0.016210431,0.011266209,-0.018430177,0.016596554,-0.0008261267,0.01564393,-0.015181978,-0.006159869,-0.0016035319,-0.0046061375,0.0006145197,-0.001216533,-0.009802606,0.006020467,-0.001407608,-0.04750359,0.014833172,0.00043556813,0.015018252,0.01417703,0.0054300986,-0.00030392304,0.1690114,-0.014388066,0.00663306,0.025798436,0.0008134207,-0.00883426,0.012715213,-0.0070963185,0.014891729,-0.01219538,-0.012254963,0.019381208,-0.0067039244,0.005403474,0.000953077,0.0064970697,-0.013957525,0.004487659,-0.0129921455,-0.010323037,0.0020577437,-0.0077709304,-0.0125414105,-0.021698058,0.0032795563,0.0055481847,0.0003149008,0.006420549,-0.36401188,-0.031002648,0.012341026,0.010832055,0.12707977,-0.0048185145,-0.01228183,0.013329281,0.016568461
N3284,-0.0071660443,-0.0051261843,0.022228321,-0.002408086,-0.001238127,0.013435113,-0.0053556645,-0.015125639,0.01960577,0.0027947119,0.027499111,-0.024823163,0.0022392627,0.0007350844,0.00051882054,0.0016752477,-0.0042465143,-0.0104571935,0.010509725,0.007462452,-1.6507711,0.00701657,0.0039439905,0.008102585,0.026354708,0.0076261307,0.0047395276,-0.42063257,-0.027019164,-0.011120837,0.026516205,0.00038384172,-0.013625467,0.0044329115,-0.0053337337,0.013581484,-0.004726864,-0.024380336,0.010266449,-0.002614582,0.0047519132,-0.0033378392,-4.8553524e-05,-0.02608718,0.021397738,-0.016172508,-0.0036851948,0.004909581,-0.012236596,-0.015669435,-0.012009334,-0.0058215447,0.015795538,0.002538397,-0.0053404546,-1.6454453,-0.031623397,0.012699983,0.011284653,0.15267037,-0.0029965118,-0.024249466,0.0006627491,0.004001725
N2869,-0.008894839,-0.029412217,0.005018728,0.01117918,0.0030859383,-0.006700479,-0.004029234,-0.017312609,0.021704622,-0.0043686107,0.0014068021,-0.008922341,-0.005666362,-0.0067737126,-0.0008050213,0.033678662,-0.0001498546,-0.017785333,-0.00885103,-0.035732366,0.099027656,0.016062878,-0.0067128874,-0.0026681835,0.0072086025,0.011176066,-0.012289426,-3.1728518,-0.015219406,0.017240493,-0.007615902,0.0019339033,0.0011288375,0.030128604,-0.0124099245,0.022671368,-0.027340712,0.00081247604,0.011517974,0.009175539,-0.002293785,0.040605266,-0.010572814,-0.03569219,0.020309493,-0.018695703,-0.0154903,-0.007555265,-0.008096439,-0.001776836,-0.009307631,0.006511305,-0.012270337,0.009953703,0.02068229,-1.4398489,-0.024032325,0.03275639,-0.008631169,1.9839338,0.002889023,-0.0026250577,0.030645646,0.015953872
N3885,-0.011965039,-0.03153764,0.001877198,0.012176453,-3.9398543e-05,-0.0019053584,-0.0032231982,-0.020188626,0.022383614,-0.004037685,0.007771149,-0.015646625,-0.010292914,-0.009817783,-0.0034492672,0.031768903,-0.0016367697,-0.016266342,-0.008420148,-0.033957027,-0.14199582,0.014204775,-0.008593449,0.0032960775,0.013997493,0.008637714,-0.009424537,-3.3297708,-0.016867679,0.01786898,9.774459e-05,0.0038823998,-0.0001344259,0.03518814,-0.012032238,0.028486358,-0.027719697,-0.0024187223,0.017936144,0.0039592367,-0.0030597479,0.04159303,-0.00987076,-0.033686455,0.018236095,-0.02372735,-0.0153734265,-0.004461837,-0.009799182,-0.009114009,-0.011378296,0.0076895976,-0.01211463,0.009291526,0.0192078,-1.5916088,-0.02642631,0.0373649,-0.009752436,2.044583,-0.0029065807,-0.007776683,0.03160037,0.01705198
N2205,0.005991675,-0.0071469625,-0.0029939702,-0.0045386166,-0.0059451764,0.022375915,0.007341851,-0.008059846,0.0019217631,-0.010371852,-0.010236648,0.00034379092,-0.009711103,0.011386365,0.0013085072,-0.0066726673,4.829877e-05,-0.007454254,0.010435354,0.0026287602,-2.3158135,-0.003919047,0.0043689,0.0061246287,-0.021798814,0.003854817,-0.008260437,0.94984895,-7.198842e-05,0.005507718,0.0075528594,0.007331234,-0.0048658946,-0.00030744725,-0.00064524467,0.0059628035,-0.0012039334,0.0056267073,0.019154895,0.01559168,0.009057825,-0.0028067993,0.006678921,-0.006613556,0.013030428,0.007773288,-0.0041912454,-0.0074610063,-0.003639581,0.0054377234,-0.009463823,-0.01396447,0.004209756,0.0049516126,-0.013853361,0.9923529,-0.020868123,-0.011754087,0.0089237895,0.9409861,0.00036734887,0.0011782885,0.01286236,0.0053688088
N555,0.015672762,-0.010822222,-0.0055253687,-0.005538231,-0.005609033,0.019251144,0.011868458,-0.0140313385,0.0021013997,-0.014275656,-0.0047251447,0.0068931114,-0.0072511244,0.016376995,0.0014074433,-0.002891409,-0.009904108,-0.012409284,0.010675069,-0.0022603471,-2.2563243,-0.00015642527,0.006456504,0.0031168356,-0.028384253,0.010377817,-0.012994943,0.8057189,0.002806628,0.0033034894,-0.0014855777,0.0010359277,-0.0022435226,-0.004872045,0.005830173,0.0037672638,0.0036985388,0.0070625506,0.02046871,0.01691791,0.005335722,-0.0077618132,0.0012944741,-0.008902511,0.015185955,0.008068597,-0.0051922556,-0.00773263,-0.006008868,0.009045963,-0.008543863,-0.016122866,0.005155806,0.0019816644,-0.01393316,1.0677865,-0.016547414,-0.006403996,0.013518407,0.953395,0.004406927,-0.0003039769,0.012015946,0.0024057773
N3346,0.014100033,-0.007976963,-0.008620906,-0.004084409,-0.007500481,0.024993666,0.010724964,-0.006377961,-0.0013091875,-0.01768598,-0.019561436,0.0011523325,-0.012314264,0.015881188,0.0032004528,-0.011505935,-0.0054190718,-0.011947681,0.010151582,0.0011292519,-2.9510558,-0.009507753,0.007280839,0.0074379505,-0.032851394,7.678041e-05,-0.010643314,1.2393333,0.0053676753,0.006065171,0.00044410338,0.0014275935,-0.0010761996,-0.0013039621,0.004996332,0.0048176087,0.005903126,0.009992488,0.027706182,0.015462105,0.009634422,-0.006347603,0.002014219,-0.00494153,0.011556205,0.010100635,-0.006138386,-0.010137863,-0.0065895827,0.0072268574,-0.010538103,-0.019907607,0.0058421735,0.0007643152,-0.019949747,1.2527642,-0.022744292,-0.021379286,0.0098580755,1.0914325,0.0031814836,0.006315309,0.009759952,0.0044267788
N3935,-0.013600757,-0.012823742,0.009669964,0.0011843097,-0.0025800285,0.009362218,0.007572818,-0.02070601,0.019357136,-0.00638521,0.010831765,-0.015395756,0.0006949608,-0.005151912,-0.0022102436,0.005284397,-0.00061945076,-0.006803145,-0.0068878257,-0.011999921,0.03234419,0.012754162,0.00028231248,0.01696833,0.008807837,0.000894531,-0.008991776,0.4092146,-0.0075144195,0.011088251,0.029830927,0.0052404776,-0.002415699,0.020958818,-0.010661851,0.016162353,-0.011713954,-0.0028071406,0.019542467,-0.0038670555,0.0073928353,0.016278932,0.0038518908,-0.009562073,0.004949605,-0.009833911,-0.015840031,0.0014548602,-0.0019035271,-0.011724048,-0.023208195,0.006797502,-0.0013518316,0.008279929,0.014429097,-0.23789278,-0.041883625,0.0129665695,0.0085034985,-0.32217854,-0.0037600752,-0.002464386,0.02688957,0.020330336
N3853,-0.0014758251,-0.008617754,0.0044477647,-0.0015516736,0.0037197117,0.011864899,0.0104356315,-0.015799573,0.021642454,0.006904706,0.011090216,-0.00092002354,-0.006432687,-0.0005437336,0.004389832,0.006750402,0.010581889,0.0005128746,0.0031290953,-0.01233614,0.5813844,0.01205295,-0.0065061287,0.009115384,0.0073839463,0.0033364713,-0.00015379995,0.79796886,-0.014113216,0.0076068253,0.0108007165,0.0073130047,-0.018148579,0.01278033,-0.0052572223,0.0028664991,-0.017112166,-0.013375568,0.011284421,-0.004067502,0.004064991,0.0064030057,0.0019446918,-0.022245452,0.022597307,-0.004852622,-0.00639769,0.009171065,-0.00020482039,-0.0036993213,-0.013269837,0.005371501,0.0016304455,-0.005344767,-0.0055599767,-0.38085684,-0.023402922,0.020923033,-0.009135084,1.1182195,-0.004385597,-0.016463317,0.017321996,0.012952484
N377,-0.0026747566,-0.00720344,0.007249599,0.0051283073,0.010651594,0.017484948,0.011702899,-0.022626435,0.01972725,0.0018284927,0.010758979,-0.009565681,-0.0127479695,-0.004039334,0.0066893375,0.012015653,0.008481226,-0.008430179,-0.0013813013,-0.0085348785,0.023964733,0.016660048,-0.008999266,0.0060208477,0.01485385,0.009915594,-0.003903145,0.061509363,-0.01814489,0.012710004,0.010242693,-0.002402172,-0.01160588,0.01599098,-0.011605041,0.01137172,-0.023009764,-0.012716584,0.017328868,0.0072250357,0.0009596437,0.020460797,0.005882689,-0.027027044,0.022660406,-0.020170435,-0.0044902423,0.006044783,-0.010487226,0.004100838,-0.021094523,0.009351594,-0.0019978497,0.0038218996,-0.00101322,-0.39417255,-0.029269971,0.027544925,-0.0036647418,0.30142277,-0.00060114096,-0.015759412,0.022729877,0.023917422
N3845,-0.008218648,-0.0017687794,0.010147716,-0.0071203453,0.0038109233,0.018237257,0.007139304,-0.012645569,0.012676961,0.0009735444,0.009064022,-0.019540306,-0.0069053187,0.0008122058,-0.0023081705,-0.00035834435,0.0010466833,-0.0069686393,0.011712434,0.006605203,-0.8840747,0.0061326395,-0.0020061557,0.013676949,0.017977765,0.003020172,0.0026518193,-0.24876417,-0.015990648,0.0018245949,0.027239166,0.0027282718,-0.010705981,0.0095429495,-0.006467345,0.014710746,-0.010784136,-0.014151905,0.015908413,-0.0007240587,0.006447212,0.005677264,0.004396079,-0.015697503,0.01032906,-0.0089693535,-0.0042525567,0.007728471,-0.0072091855,-0.008012833,-0.013634948,-0.0020513423,0.009417263,0.0010863338,-0.006952237,-0.31796077,-0.027180715,0.0068680644,0.0118200295,0.30519024,-0.006526999,-0.015495863,0.009268037,0.014562739
N1946,0.009529684,-0.032570206,0.0033676787,0.0023449394,0.0060671247,0.00046336916,0.002530676,-0.0071129175,0.03667796,0.035828643,0.0007233979,-0.009216324,-0.0044618747,0.009829802,0.0018976305,0.04033326,0.009236816,-0.0032662475,0.010227546,-0.031257298,2.4203718,0.020189146,-0.012944049,0.004179536,0.027154118,0.029763628,-0.021232346,-1.6364851,-0.022671932,-0.0022437335,0.0026336506,0.0091285845,-0.015128206,0.020594703,-0.030837221,-0.0028593843,-0.037137445,-0.014287078,-0.011503147,0.012723781,-0.0015722375,0.03822353,-0.008188611,-0.040845845,0.048030324,-0.019883983,-0.019578967,0.027218048,-0.0029988352,0.001051163,0.002869006,-0.008478096,0.0054379404,0.0034474046,0.010756579,-0.08252422,-0.016808758,0.038548067,-0.009338623,0.017140908,0.0143639855,-0.009531717,0.009260263,0.0015843259
N1811,-0.0117927445,-0.005404057,0.022123516,-0.009194601,0.0054021548,0.008900255,-0.0018870777,-0.011170922,0.014168736,-0.0028139886,0.02289888,-0.018590586,-0.0046140496,-0.0030372997,-0.0025492595,0.0024597102,-4.444233e-06,-0.010714598,0.005347427,-0.0021478776,-0.8628288,0.0063770255,0.0020403466,0.010436639,0.019011464,0.005492249,0.005982605,-0.38334733,-0.017041488,-0.003386341,0.018567983,0.002736162,-0.012410712,0.0064254324,-0.0044184076,0.014310023,-0.00948843,-0.019466197,0.006276375,-0.012170532,0.0028188394,-0.004402095,-0.0038683796,-0.022780046,0.007213228,-0.016769538,-0.0027578399,0.0018685648,-0.010375052,-0.017639711,-0.007155265,-0.002421403,0.0065357313,-0.0005297996,-0.0034341158,-1.583785,-0.02710404,0.008247657,0.01200219,1.3928372,-0.006861313,-0.023535546,0.002026102,0.009198401
N247,-0.011332274,0.0070415856,0.011299706,-0.007101073,0.0056943274,0.01697866,0.016705794,-0.020839177,0.008722513,-0.006015441,0.009960682,-0.030458568,-0.016552538,0.0022229275,-0.0023513986,0.005331881,-0.007997024,-0.007559023,0.012113034,0.0031924678,-0.6924583,0.010316766,0.00039343254,0.018787475,0.003640701,-0.0006642786,0.001885145,-0.06879052,-0.014013433,0.0036464473,0.037404608,-0.0059728706,-0.004475602,0.010221813,0.0031529162,0.021417929,-0.00926543,-0.013465966,0.0069825435,0.00651537,0.015739208,0.008251564,-0.0021911878,-0.0127469655,0.014914816,-0.0021844523,0.010556252,0.0080203,-0.0025037774,-0.009366258,-0.0104095675,0.005227503,0.011129817,-0.0051996107,0.0019905318,0.21339983,-0.03861859,0.012252209,0.02838258,-1.0310289,0.0025643036,-0.010119955,0.014464606,0.02269425
N4599,0.002269693,-0.00041812728,-0.0017641718,-0.0044560414,-0.0025419907,0.020453727,0.014797593,-0.008696652,0.002925066,-0.0026747913,-0.0041540232,0.00088179496,-0.01301786,0.009303641,-0.0023272063,-0.00084333913,-0.0015472865,-0.006338385,0.01315144,0.004375317,-1.533769,0.0029225897,-0.00072331965,0.0037572314,-0.009788334,0.003475004,-0.0022881145,0.3431176,-0.00044554987,0.0041729053,0.0057984586,0.00445292,-0.005298484,0.0031310644,0.0059956703,0.0059147677,-0.0051571475,-0.0014210448,0.014103753,0.007512759,0.004517313,-0.0025023934,0.0005389841,-0.0064949756,0.009449603,0.006044535,-0.0034047614,-0.0020589938,-0.0019605192,0.0042692646,-0.009922537,-0.010560118,0.0067912573,-0.0076970393,-0.014165411,0.8503586,-0.012769329,0.0009674154,0.013330847,0.8663885,-0.0020372975,-0.0034602983,0.004324716,0.008003936
N2093,0.018785553,-0.01338646,-0.016286591,-0.0019196562,-0.005143475,0.019119438,0.0096451985,-0.008816863,0.00090560294,-0.005004301,-0.01569617,0.012373016,-0.010444344,0.024384348,0.002380108,-0.006630153,-0.009658727,-0.009849454,0.014182179,0.002337018,-2.461324,4.181836e-05,-0.0012396231,0.0012929549,-0.036324747,0.00673089,-0.0095973555,0.5946723,0.00079319766,-0.004354497,-0.016166637,0.0018735447,-0.008122362,-0.016987836,0.009423815,-0.0065677594,0.0056896075,0.0011845408,0.019592041,0.028153721,0.0090041105,-0.008678077,0.0014597191,-0.011583439,0.018889554,0.015000663,-0.0033503573,-0.0064336513,-0.0037448185,0.021049505,0.0019664068,-0.030128926,0.012482091,-0.0062498306,-0.032865845,1.9411658,-0.007172123,-0.014259516,0.013887843,1.6530919,0.005395319,0.00038028127,-0.00015346688,-0.0066394983
N4366,-0.006590218,-0.015616003,0.013886244,-0.0022342424,-0.0031337712,0.0044290274,0.0008806529,-0.015891356,0.014841305,-0.0025054151,0.0217158,-0.018704511,-5.8531063e-05,-0.0006145782,0.0005334879,0.009988466,-0.005027114,-0.011594786,0.0026627576,-0.0027099797,-0.6923828,0.0087790005,-0.004614861,0.0074076545,0.021308564,0.0022900223,-0.003868737,-0.8098478,-0.019651696,-0.000680389,0.014008747,0.0029947835,-0.011800592,0.009348041,-0.0039944723,0.0105675645,-0.010899904,-0.021582428,0.013176284,-0.004672497,-0.005660985,0.0065815807,-0.0006434075,-0.024347575,0.022158287,-0.017921498,-0.0074059665,0.0017434484,-0.012042361,-0.00892603,-0.008339808,-0.0035872792,0.0066416357,0.00013351165,0.0020942106,-1.4471918,-0.023067823,0.019634398,0.0055595716,0.7055277,-0.0067587933,-0.020002525,0.000824991,0.0034755282
N1144,-0.009060396,-0.00981813,-0.0031809062,-3.6994956e-05,-0.0028451912,0.007618116,0.016934074,-0.022134015,0.01428668,-0.0073400536,0.0019588706,-0.01462467,-0.0038615847,0.0107080545,0.00441653,-0.0022821934,-0.010497559,-0.002496995,0.0012961223,-0.010947261,0.16189864,0.021646265,0.0020934108,0.019120507,-0.008622788,-0.0026164113,-0.0061182,0.91925126,-0.008414279,0.004133594,0.026451936,-0.0026835867,-0.0016256595,-0.0042192447,0.003663734,0.0051776366,-0.00028043837,-0.001718089,0.018107716,0.0060894103,0.0123823695,0.004115428,0.006886714,-0.0062075956,0.0042222883,0.0034019826,-0.009704925,-0.008448451,0.0070992056,-0.008672962,-0.0059879906,-0.0052399277,0.005723861,-0.0027201513,-0.0013616374,1.3695455,-0.03701307,-0.0013178634,0.018618139,-0.019878946,0.0016885349,-0.00051756913,0.012825555,0.0063089756
